model_name,f1-score,precision,recall,support
e_graphsage_mean_no_sampling,0.4388793684402364,0.3804257222155381,0.5988950892826305,535059
e_gat_no_sampling,0.4561317631231384,0.3925505945910571,0.6258273502941556,535059
e_gcn,0.4389712806932787,0.3834759819249446,0.5957002556956259,535059
e_graphsage_sum,0.5033784987407117,0.4422438361908966,0.662010693945168,535059
e_graphsage_sum_no_sampling,0.43158955749628947,0.39772707691197845,0.6241289537721112,535059
e_graphsage_mean,0.43180987446017244,0.3843666272974882,0.6011274232461897,535059
e_gat_sampling,0.397796606980178,0.341938936852799,0.6351997546108705,535059
