model_name,f1-score,precision,recall,support
e_graphsage_sum_no_sampling,0.5372641875304702,0.5002954521324293,0.7438350070875459,228621
e_gcn,0.5807177728397951,0.5504058853957434,0.768251934383398,228621
e_gat_no_sampling,0.6022368090055747,0.575392371035292,0.7648745190817652,228621
e_gat_sampling,0.5654075947987071,0.5478568174046897,0.7671470451295775,228621
e_graphsage_sum,0.5838027434561605,0.5647592509931968,0.7499648077865975,228621
e_graphsage_mean_no_sampling,0.5906131874334338,0.5677160290217877,0.7665788319385112,228621
e_graphsage_mean,0.5469588001279544,0.5346490241698039,0.7322746393337101,228621
